candidate_id,name,ai_recruiter_score
CAND_0057514,Dhruv Nair,44.83
CAND_0045647,Sunil Reddy,44.83
CAND_0016315,Kavya Sen,44.83
CAND_0034007,Aarav Chopra,44.83
CAND_0094156,Pooja Chopra,44.83
CAND_0023894,Kavya Joshi,44.83
CAND_0065655,Dhruv Desai,44.83
CAND_0048914,Advik Desai,44.83
CAND_0030822,Jay Chowdary,44.83
CAND_0092653,Aadhya Trivedi,44.83
CAND_0054865,Siya Kumar,44.83
CAND_0057805,Rahul Bansal,44.83
CAND_0093109,Meera Mukherjee,44.83
CAND_0024136,Suresh Kumar,44.83
CAND_0076229,Anika Arora,44.83
CAND_0026273,Mira Bansal,44.83
CAND_0060896,Nikhil Tiwari,44.83
CAND_0024016,Aarav Mukherjee,44.83
CAND_0040541,Sanjay Rao,44.83
CAND_0065206,Riya Banerjee,44.83
CAND_0038730,Tanvi Chatterjee,44.83
CAND_0060966,Dhruv Sharma,44.83
CAND_0042998,Karan Bansal,44.83
CAND_0042964,Ira Joshi,44.83
CAND_0015632,Nisha Nair,44.83
CAND_0044425,Kiara Pillai,44.83
CAND_0056307,Myra Shah,44.83
CAND_0015648,Aadhya Krishnan,44.83
CAND_0014649,Aarohi Arora,44.83
CAND_0012332,Pooja Krishnan,44.83
CAND_0036467,Dhruv Pillai,44.83
CAND_0026795,Jay Vora,44.83
CAND_0054733,Pari Malhotra,44.83
CAND_0055182,Pari Iyer,44.83
CAND_0048819,Myra Bansal,44.83
CAND_0079996,Mira Chopra,44.83
CAND_0064310,Shreya Arora,44.83
CAND_0024156,Pranav Dalal,44.83
CAND_0009962,Aanya Agarwal,44.83
CAND_0094319,Riya Vora,44.83
CAND_0061728,Ira Verma,44.83
CAND_0033843,Vihaan Nair,44.83
CAND_0085563,Pooja Mehta,44.83
CAND_0062321,Vikram Sethi,44.83
CAND_0052592,Yash Verma,44.83
CAND_0003977,Anjali Patel,44.83
CAND_0069646,Arjun Reddy,44.83
CAND_0096924,Diya Nair,44.83
CAND_0075053,Arnav Sethi,44.83
CAND_0058511,Ayaan Subramanian,44.83
CAND_0017135,Aadhya Mittal,44.83
CAND_0085983,Vivaan Menon,44.83
CAND_0019574,Kiara Hegde,44.83
CAND_0082061,Aarohi Kapoor,44.83
CAND_0052238,Sneha Joshi,44.83
CAND_0048519,Tanya Mehta,44.83
CAND_0014345,Aadhya Tiwari,44.83
CAND_0039866,Karan Arora,44.83
CAND_0065668,Aanya Ghosh,44.83
CAND_0097595,Aadhya Singh,44.83
CAND_0015518,Reyansh Pillai,44.83
CAND_0077779,Aryan Dalal,44.83
CAND_0044444,Neha Mishra,44.83
CAND_0043987,Karan Krishnan,44.83
CAND_0022743,Aryan Naidu,44.82
CAND_0087635,Anjali Krishnan,44.82
CAND_0004168,Dhruv Vora,44.82
CAND_0019002,Naina Rao,44.82
CAND_0021872,Pari Mehta,44.82
CAND_0021874,Rohan Reddy,44.82
CAND_0049398,Suresh Agarwal,44.82
CAND_0062215,Rajesh Sethi,44.82
CAND_0052653,Riya Reddy,44.82
CAND_0063582,Aisha Iyer,44.82
CAND_0070147,Shaurya Banerjee,44.82
CAND_0032585,Aryan Naidu,44.82
CAND_0016054,Diya Dalal,44.82
CAND_0080715,Karan Gupta,44.82
CAND_0048754,Zara Sen,44.82
CAND_0066161,Tanvi Menon,44.82
CAND_0004798,Aditya Shetty,44.82
CAND_0040441,Pranav Shah,44.82
CAND_0067213,Dev Khanna,44.82
CAND_0060577,Arnav Subramanian,44.82
CAND_0063924,Ela Ghosh,44.82
CAND_0031172,Zara Kumar,44.82
CAND_0091203,Tanya Subramanian,44.82
CAND_0084079,Amit Nair,44.82
CAND_0025407,Dhruv Sharma,44.82
CAND_0023348,Divya Pillai,44.82
CAND_0074697,Aarohi Chopra,44.82
CAND_0040261,Sai Mehta,44.82
CAND_0097908,Aarav Kumar,44.82
CAND_0005886,Sanjay Kapoor,44.82
CAND_0076776,Vivaan Chowdary,44.82
CAND_0043045,Ananya Saxena,44.82
CAND_0013681,Saanvi Chowdary,44.82
CAND_0025596,Tanvi Verma,44.82
CAND_0070383,Aisha Banerjee,44.82
CAND_0031050,Saanvi Hegde,44.82
CAND_0068304,Nikhil Arora,44.82
CAND_0043419,Aarohi Arora,44.82
CAND_0046211,Nisha Saxena,44.82
CAND_0024197,Aditya Shah,44.82
CAND_0000505,Avni Shetty,44.82
CAND_0014769,Aarav Tiwari,44.82
CAND_0075065,Vivaan Shetty,44.82
CAND_0071007,Dev Singh,44.82
CAND_0001220,Ela Krishnan,44.82
CAND_0024558,Priya Desai,44.82
CAND_0097391,Aadhya Malhotra,44.82
CAND_0063078,Ayaan Kapoor,44.82
CAND_0041394,Yash Banerjee,44.82
CAND_0025180,Pari Mittal,44.82
CAND_0040934,Arnav Bhatia,44.82
CAND_0082529,Arjun Bansal,44.82
CAND_0011229,Advik Joshi,44.82
CAND_0076888,Aryan Kumar,44.82
CAND_0046850,Anil Gupta,44.82
CAND_0067936,Sunil Trivedi,44.82
CAND_0074788,Aisha Naidu,44.81
CAND_0043258,Jay Hegde,44.81
CAND_0079275,Dhruv Iyer,44.81
CAND_0080225,Aanya Bose,44.81
CAND_0019466,Nikhil Iyengar,44.81
CAND_0010470,Jay Mittal,44.81
CAND_0026679,Ishaan Desai,44.81
CAND_0010403,Yash Iyer,44.81
CAND_0034739,Nisha Sen,44.81
CAND_0003168,Myra Kapoor,44.81
CAND_0058911,Jay Vora,44.81
CAND_0085576,Aadhya Pillai,44.81
CAND_0019549,Pooja Subramanian,44.81
CAND_0067506,Vihaan Mittal,44.81
CAND_0053795,Vivaan Kumar,44.81
CAND_0007968,Nisha Menon,44.81
CAND_0054340,Atharv Saxena,44.81
CAND_0093970,Ritu Trivedi,44.81
CAND_0090395,Aryan Khanna,44.81
CAND_0035863,Arnav Hegde,44.81
CAND_0033093,Pooja Arora,44.81
CAND_0028943,Kabir Patel,44.81
CAND_0016905,Saanvi Gupta,44.81
CAND_0030144,Neha Mittal,44.81
CAND_0025511,Aryan Bhatia,44.81
CAND_0005209,Manish Khanna,44.81
CAND_0053712,Reyansh Naidu,44.81
CAND_0013278,Sai Shetty,44.81
CAND_0095444,Priya Malhotra,44.81
CAND_0068881,Dev Malhotra,44.81
CAND_0068242,Aarohi Ghosh,44.81
CAND_0073349,Nikhil Reddy,44.81
CAND_0088245,Naina Dutta,44.81
CAND_0081099,Rahul Bose,44.81
CAND_0043700,Ritu Sethi,44.81
CAND_0028210,Ira Hegde,44.81
CAND_0032743,Arnav Iyengar,44.81
CAND_0079318,Kavya Krishnan,44.81
CAND_0046230,Divya Agarwal,44.81
CAND_0002155,Mira Trivedi,44.81
CAND_0078502,Pari Kapoor,44.81
CAND_0002025,Ira Dalal,44.81
CAND_0072007,Ananya Khanna,44.81
CAND_0016709,Myra Pillai,44.81
CAND_0096476,Amit Chowdary,44.81
CAND_0058373,Pari Naidu,44.81
CAND_0050897,Dev Tiwari,44.81
CAND_0023235,Avni Pandey,44.81
CAND_0077458,Anil Chopra,44.81
CAND_0086812,Vihaan Gupta,44.81
CAND_0037906,Atharv Iyengar,44.81
CAND_0064389,Pari Saxena,44.81
CAND_0021180,Priya Sethi,44.81
CAND_0007174,Kiara Kumar,44.81
CAND_0092835,Ayaan Arora,44.81
CAND_0050552,Myra Chopra,44.81
CAND_0036806,Dhruv Khanna,44.81
CAND_0097131,Amit Hegde,44.81
CAND_0011927,Aditya Desai,44.81
CAND_0068400,Ritu Dalal,44.81
CAND_0061106,Riya Bhatia,44.81
CAND_0076138,Shreya Arora,44.81
CAND_0075432,Aadhya Pillai,44.81
CAND_0070566,Advaith Gupta,44.81
CAND_0040898,Karan Agarwal,44.81
CAND_0056655,Advik Rao,44.81
CAND_0097312,Amit Kumar,44.81
CAND_0007465,Dev Chatterjee,44.81
CAND_0007498,Ishaan Iyer,44.81
CAND_0006843,Dhruv Krishnan,44.81
CAND_0099791,Aryan Sen,44.8
CAND_0036174,Sneha Vora,44.8
CAND_0006868,Aarav Patel,44.8
CAND_0000053,Ela Mishra,44.8
CAND_0044776,Kavya Sen,44.8
CAND_0047528,Pooja Sethi,44.8
CAND_0039846,Meera Tiwari,44.8
CAND_0091974,Pooja Chowdary,44.8
CAND_0049505,Reyansh Reddy,44.8
CAND_0046749,Naina Rao,44.8
CAND_0074012,Advaith Patel,44.8
CAND_0093825,Sai Saxena,44.8
CAND_0086389,Advaith Dalal,44.8
CAND_0023316,Shreya Verma,44.8
CAND_0062920,Suresh Reddy,44.8
CAND_0091678,Rahul Patel,44.8
CAND_0091644,Anika Mishra,44.8
CAND_0094245,Krishna Dutta,44.8
CAND_0052717,Sunil Menon,44.8
CAND_0035164,Saanvi Dalal,44.8
CAND_0039315,Meera Mukherjee,44.8
CAND_0068974,Siya Mittal,44.8
CAND_0046563,Naina Menon,44.8
CAND_0077846,Kiara Rao,44.8
CAND_0012810,Pooja Chatterjee,44.8
CAND_0085339,Meera Dutta,44.8
CAND_0002903,Mira Subramanian,44.8
CAND_0085433,Priya Banerjee,44.8
CAND_0095082,Manish Chopra,44.8
CAND_0063379,Shaurya Dalal,44.8
CAND_0020444,Neha Kapoor,44.8
CAND_0004775,Anika Joshi,44.8
CAND_0040339,Anjali Bansal,44.8
CAND_0073329,Neha Pillai,44.8
CAND_0084488,Ananya Agarwal,44.8
CAND_0023924,Anika Saxena,44.8
CAND_0095895,Rahul Sen,44.8
CAND_0096370,Ved Chatterjee,44.8
CAND_0070212,Deepak Verma,44.8
CAND_0024041,Naina Singh,44.8
CAND_0084029,Vivaan Subramanian,44.8
CAND_0061882,Mira Subramanian,44.8
CAND_0038242,Shaurya Mehta,44.8
CAND_0064439,Zara Pillai,44.8
CAND_0052892,Aanya Verma,44.8
CAND_0090828,Vihaan Iyer,44.8
CAND_0030905,Reyansh Menon,44.8
CAND_0090757,Sneha Sharma,44.8
CAND_0015555,Arjun Dutta,44.8
CAND_0019812,Sai Dalal,44.8
CAND_0064728,Divya Pandey,44.8
CAND_0040971,Aarav Naidu,44.8
CAND_0050464,Aisha Pillai,44.8
CAND_0044985,Ananya Kumar,44.8
CAND_0082354,Meera Sen,44.8
CAND_0036581,Rahul Iyer,44.8
CAND_0077016,Arjun Krishnan,44.8
CAND_0042591,Neha Naidu,44.8
CAND_0076992,Aarav Iyengar,44.8
CAND_0060400,Aadhya Khanna,44.8
CAND_0089465,Advik Ghosh,44.8
CAND_0098170,Mira Shah,44.8
CAND_0027888,Amit Pillai,44.8
CAND_0036489,Jay Nair,44.8
CAND_0005688,Vivaan Dalal,44.8
CAND_0081397,Neha Desai,44.8
CAND_0089692,Zara Patel,44.8
CAND_0031298,Tanvi Mehta,44.8
CAND_0053404,Shaurya Verma,44.8
CAND_0010575,Pooja Nair,44.8
CAND_0075759,Ved Tiwari,44.8
CAND_0024933,Ela Gupta,44.8
CAND_0055454,Aditya Menon,44.8
CAND_0031329,Om Mehta,44.8
CAND_0034820,Nikhil Shah,44.8
CAND_0036053,Ishaan Tiwari,44.8
CAND_0080191,Riya Dalal,44.8
CAND_0005684,Rohan Reddy,44.79
CAND_0042902,Tanya Sharma,44.79
CAND_0026330,Kabir Nair,44.79
CAND_0033437,Om Reddy,44.79
CAND_0018034,Om Mukherjee,44.79
CAND_0043906,Arjun Mehta,44.79
CAND_0082991,Karan Pillai,44.79
CAND_0009488,Pari Chopra,44.79
CAND_0042731,Sanjay Dutta,44.79
CAND_0073881,Pranav Reddy,44.79
CAND_0016755,Ira Ghosh,44.79
CAND_0098299,Arnav Krishnan,44.79
CAND_0058599,Neha Rao,44.79
CAND_0077401,Anika Rao,44.79
CAND_0040059,Anjali Patel,44.79
CAND_0002096,Aryan Bansal,44.79
CAND_0040935,Ishaan Mittal,44.79
CAND_0042100,Siya Trivedi,44.79
CAND_0058260,Myra Iyengar,44.79
CAND_0067657,Rahul Dutta,44.79
CAND_0058257,Dhruv Vora,44.79
CAND_0024420,Deepak Arora,44.79
CAND_0038998,Aditya Iyer,44.79
CAND_0009593,Rahul Chowdary,44.79
CAND_0038572,Ela Pillai,44.79
CAND_0064647,Sai Reddy,44.79
CAND_0010547,Anika Iyer,44.79
CAND_0063982,Arnav Mehta,44.79
CAND_0057279,Deepak Vora,44.79
CAND_0016238,Karan Bose,44.79
CAND_0062349,Ela Mehta,44.79
CAND_0018812,Aryan Agarwal,44.79
CAND_0030383,Ira Sethi,44.79
CAND_0079312,Vivaan Mukherjee,44.79
CAND_0073312,Avni Sen,44.79
CAND_0029468,Divya Ghosh,44.79
CAND_0088975,Saanvi Chowdary,44.79
CAND_0009454,Nisha Malhotra,44.79
CAND_0053684,Rohan Kapoor,44.79
CAND_0067215,Rajesh Menon,44.79
CAND_0052874,Arjun Kumar,44.79
CAND_0054277,Deepak Khanna,44.79
CAND_0025650,Aanya Gupta,44.79
CAND_0042826,Aisha Goyal,44.79
CAND_0047040,Aryan Banerjee,44.79
CAND_0058782,Myra Hegde,44.79
CAND_0021029,Dhruv Pandey,44.79
CAND_0095863,Pari Sethi,44.79
CAND_0043582,Ela Mehta,44.79
CAND_0033641,Dhruv Saxena,44.79
CAND_0092309,Tanya Mishra,44.79
CAND_0036392,Diya Gupta,44.79
CAND_0056781,Kiara Dalal,44.79
CAND_0087584,Aryan Khanna,44.79
CAND_0066835,Pranav Chowdary,44.79
CAND_0015418,Ritu Kumar,44.79
CAND_0060704,Vihaan Reddy,44.79
CAND_0021604,Anil Rao,44.79
CAND_0031157,Aryan Shah,44.79
CAND_0037222,Shreya Dalal,44.79
CAND_0029675,Tanya Malhotra,44.79
CAND_0012311,Tanvi Hegde,44.79
CAND_0037088,Ayaan Sharma,44.79
CAND_0040515,Ishaan Khanna,44.79
CAND_0084068,Sanjay Malhotra,44.79
CAND_0089798,Myra Bansal,44.79
CAND_0056397,Aarav Singh,44.79
CAND_0065180,Pranav Malhotra,44.79
CAND_0094866,Kavya Tiwari,44.79
CAND_0006730,Nikhil Khanna,44.79
CAND_0047537,Reyansh Reddy,44.79
CAND_0075884,Dhruv Pillai,44.78
CAND_0063131,Meera Iyer,44.78
CAND_0051399,Tanvi Khanna,44.78
CAND_0050644,Ananya Banerjee,44.78
CAND_0009551,Reyansh Menon,44.78
CAND_0032867,Anika Mittal,44.78
CAND_0020971,Aarav Iyengar,44.78
CAND_0003015,Shreya Rao,44.78
CAND_0047094,Dev Shetty,44.78
CAND_0006391,Ritu Patel,44.78
CAND_0059783,Aadhya Iyer,44.78
CAND_0082544,Myra Malhotra,44.78
CAND_0016529,Nisha Singh,44.78
CAND_0017856,Avni Chowdary,44.78
CAND_0075096,Ananya Chopra,44.78
CAND_0072689,Dhruv Mittal,44.78
CAND_0038359,Aditya Shah,44.78
CAND_0010377,Advaith Kapoor,44.78
CAND_0044523,Manish Arora,44.78
CAND_0072710,Sanjay Agarwal,44.78
CAND_0043878,Kavya Mittal,44.78
CAND_0004930,Nisha Mishra,44.78
CAND_0060200,Aadhya Chatterjee,44.78
CAND_0042395,Advik Arora,44.78
CAND_0089938,Pari Banerjee,44.78
CAND_0089890,Riya Khanna,44.78
CAND_0055213,Diya Verma,44.78
CAND_0002523,Shreya Naidu,44.78
CAND_0043681,Rahul Malhotra,44.78
CAND_0059884,Ela Trivedi,44.78
CAND_0087966,Riya Chatterjee,44.78
CAND_0093364,Amit Agarwal,44.78
CAND_0044789,Ayaan Chowdary,44.78
CAND_0074455,Nikhil Chowdary,44.78
CAND_0039782,Suresh Naidu,44.78
CAND_0084439,Rohan Pandey,44.78
CAND_0019740,Nisha Bhatia,44.78
CAND_0072209,Yash Krishnan,44.78
CAND_0078249,Ananya Iyer,44.78
CAND_0004338,Pari Malhotra,44.78
CAND_0071562,Aarav Tiwari,44.78
CAND_0077926,Ved Khanna,44.78
CAND_0048462,Neha Sharma,44.78
CAND_0051864,Karan Subramanian,44.78
CAND_0074565,Aisha Mittal,44.78
CAND_0096162,Sai Singh,44.78
CAND_0073039,Aarav Pillai,44.78
CAND_0081046,Suresh Sen,44.78
CAND_0015157,Tanya Menon,44.78
CAND_0021866,Ela Sethi,44.78
CAND_0058109,Aarohi Dalal,44.78
CAND_0081112,Manish Menon,44.78
CAND_0071470,Anika Chowdary,44.78
CAND_0067146,Arjun Gupta,44.78
CAND_0095198,Arjun Sen,44.78
CAND_0066676,Karan Verma,44.78
CAND_0084359,Sunil Kapoor,44.78
CAND_0056356,Ritu Bhatia,44.78
CAND_0074267,Ishaan Shah,44.78
CAND_0080533,Vihaan Kumar,44.78
CAND_0003424,Saanvi Bhatia,44.78
CAND_0055164,Vikram Khanna,44.78
CAND_0033551,Suresh Malhotra,44.78
CAND_0051718,Avni Sharma,44.78
CAND_0056484,Vivaan Banerjee,44.78
CAND_0077658,Myra Agarwal,44.77
CAND_0075925,Reyansh Desai,44.77
CAND_0007849,Dev Sen,44.77
CAND_0056942,Vivaan Pandey,44.77
CAND_0076881,Ishaan Dalal,44.77
CAND_0032251,Zara Rao,44.77
CAND_0083489,Yash Chowdary,44.77
CAND_0000871,Manish Desai,44.77
CAND_0094305,Sai Reddy,44.77
CAND_0098725,Diya Shah,44.77
CAND_0072411,Anika Nair,44.77
CAND_0050068,Jay Mittal,44.77
CAND_0021712,Mira Chatterjee,44.77
CAND_0065578,Suresh Trivedi,44.77
CAND_0086116,Siya Kapoor,44.77
CAND_0081280,Kiara Patel,44.77
CAND_0062970,Atharv Chatterjee,44.77
CAND_0024235,Ela Gupta,44.77
CAND_0064590,Advik Bansal,44.77
CAND_0015184,Aanya Pandey,44.77
CAND_0021181,Vikram Naidu,44.77
CAND_0051386,Sneha Ghosh,44.77
CAND_0013515,Riya Reddy,44.77
CAND_0041941,Aarohi Bhatia,44.77
CAND_0025269,Vivaan Chowdary,44.77
CAND_0029966,Arnav Tiwari,44.77
CAND_0024029,Avni Hegde,44.77
CAND_0042463,Shreya Kumar,44.77
CAND_0047827,Ela Dutta,44.77
CAND_0072790,Ritu Trivedi,44.77
CAND_0061585,Anjali Patel,44.77
CAND_0073692,Nikhil Kumar,44.77
CAND_0047578,Sunil Shah,44.77
CAND_0096393,Anil Saxena,44.77
CAND_0051048,Ishaan Menon,44.77
CAND_0010312,Neha Dutta,44.77
CAND_0085762,Ishaan Chopra,44.77
CAND_0082821,Vihaan Bansal,44.77
CAND_0006018,Ritu Trivedi,44.77
CAND_0063170,Ira Shah,44.77
CAND_0015156,Shreya Chatterjee,44.77
CAND_0081117,Shaurya Chowdary,44.77
CAND_0002924,Anika Rao,44.77
CAND_0020274,Rajesh Chatterjee,44.77
CAND_0072004,Tanya Vora,44.77
CAND_0029805,Sai Bhatia,44.77
CAND_0071984,Sanjay Reddy,44.77
CAND_0066520,Jay Goyal,44.77
CAND_0044907,Shreya Sharma,44.77
CAND_0085300,Sanjay Trivedi,44.77
CAND_0090040,Om Patel,44.77
CAND_0073171,Aditya Saxena,44.77
CAND_0084378,Zara Iyer,44.77
CAND_0039213,Aadhya Kapoor,44.77
CAND_0049283,Rahul Subramanian,44.77
CAND_0042539,Deepak Tiwari,44.77
CAND_0002774,Pooja Bose,44.77
CAND_0072207,Suresh Iyer,44.77
CAND_0061361,Yash Ghosh,44.77
CAND_0062569,Shreya Verma,44.77
CAND_0022404,Jay Mishra,44.77
CAND_0036230,Amit Nair,44.77
CAND_0028358,Aryan Reddy,44.77
CAND_0034700,Tanvi Sen,44.77
CAND_0080872,Om Khanna,44.77
CAND_0031532,Sai Desai,44.77
CAND_0078122,Vikram Hegde,44.77
CAND_0090580,Neha Desai,44.77
CAND_0093363,Ayaan Dalal,44.77
CAND_0023741,Manish Trivedi,44.77
CAND_0028398,Krishna Reddy,44.77
CAND_0073399,Neha Chowdary,44.77
CAND_0061774,Aanya Kumar,44.77
CAND_0008491,Priya Saxena,44.77
CAND_0091336,Tanvi Pandey,44.77
CAND_0071272,Anil Mehta,44.77
CAND_0065710,Dhruv Gupta,44.77
CAND_0013242,Rajesh Patel,44.77
CAND_0000500,Dhruv Mishra,44.77
CAND_0089688,Diya Chowdary,44.77
CAND_0047201,Myra Shah,44.77
CAND_0054730,Myra Verma,44.77
CAND_0070405,Rohan Vora,44.77
CAND_0024781,Aditya Tiwari,44.76
CAND_0097117,Rahul Hegde,44.76
CAND_0080901,Anil Kumar,44.76
CAND_0069987,Tanvi Tiwari,44.76
CAND_0048824,Dev Banerjee,44.76
CAND_0011092,Priya Naidu,44.76
CAND_0057602,Tanvi Mittal,44.76
CAND_0050731,Kavya Verma,44.76
CAND_0014959,Ayaan Verma,44.76
CAND_0025785,Meera Iyer,44.76
CAND_0097849,Deepak Mittal,44.76
CAND_0044975,Rajesh Naidu,44.76
CAND_0028368,Manish Dalal,44.76
CAND_0084487,Arnav Pillai,44.76
CAND_0003712,Shreya Pillai,44.76
CAND_0027595,Ela Arora,44.76
CAND_0040336,Manish Naidu,44.76
CAND_0013893,Karan Mehta,44.76
CAND_0061048,Divya Agarwal,44.76
CAND_0018464,Diya Goyal,44.76
CAND_0032563,Atharv Mukherjee,44.76
CAND_0068050,Siya Dutta,44.76
CAND_0057624,Vikram Agarwal,44.76
CAND_0036638,Yash Desai,44.76
CAND_0028828,Manish Sethi,44.76
CAND_0093477,Pooja Bhatia,44.76
CAND_0028033,Ananya Sen,44.76
CAND_0041928,Om Hegde,44.76
CAND_0053298,Ishaan Vora,44.76
CAND_0065123,Dev Goyal,44.76
CAND_0001270,Advaith Desai,44.76
CAND_0008212,Avni Mukherjee,44.76
CAND_0089431,Sanjay Saxena,44.76
CAND_0057937,Anika Shah,44.76
CAND_0095062,Shaurya Banerjee,44.76
CAND_0044649,Tanya Pandey,44.76
CAND_0007387,Divya Agarwal,44.76
CAND_0061518,Sneha Mehta,44.76
CAND_0062019,Manish Arora,44.76
CAND_0071247,Suresh Mittal,44.76
CAND_0018910,Deepak Pillai,44.76
CAND_0077676,Pranav Saxena,44.76
CAND_0045196,Yash Pandey,44.76
CAND_0011960,Ishaan Desai,44.76
CAND_0079574,Naina Kumar,44.76
CAND_0014675,Anika Sharma,44.76
CAND_0087309,Neha Verma,44.76
CAND_0034631,Dhruv Agarwal,44.76
CAND_0098465,Deepak Khanna,44.76
CAND_0072666,Avni Chatterjee,44.76
CAND_0007951,Kavya Bansal,44.76
CAND_0074019,Pranav Saxena,44.76
CAND_0069636,Diya Goyal,44.76
CAND_0038357,Karan Menon,44.76
CAND_0005215,Kiara Reddy,44.76
CAND_0021960,Suresh Gupta,44.76
CAND_0044918,Vihaan Desai,44.76
CAND_0076477,Riya Chatterjee,44.76
CAND_0054325,Nisha Trivedi,44.76
CAND_0083890,Shaurya Saxena,44.76
CAND_0012451,Ela Vora,44.76
CAND_0020197,Ananya Goyal,44.76
CAND_0098402,Vihaan Dutta,44.76
CAND_0075609,Aisha Goyal,44.76
CAND_0072931,Ananya Goyal,44.76
CAND_0066170,Shaurya Gupta,44.76
CAND_0013023,Ela Malhotra,44.76
CAND_0061981,Naina Chowdary,44.76
CAND_0011212,Saanvi Agarwal,44.76
CAND_0031543,Neha Subramanian,44.76
CAND_0080559,Dev Iyengar,44.76
CAND_0054848,Atharv Sen,44.76
CAND_0069789,Anjali Dutta,44.76
CAND_0092001,Arjun Desai,44.76
CAND_0062269,Siya Hegde,44.76
CAND_0019803,Neha Mishra,44.76
CAND_0043563,Arnav Bhatia,44.76
CAND_0062235,Ananya Naidu,44.76
CAND_0007208,Avni Joshi,44.76
CAND_0024875,Kiara Vora,44.76
CAND_0014844,Tanvi Joshi,44.76
CAND_0086499,Aanya Krishnan,44.76
CAND_0085307,Sneha Verma,44.76
CAND_0073108,Pooja Goyal,44.76
CAND_0044590,Pooja Bansal,44.76
CAND_0029214,Priya Kapoor,44.76
CAND_0074728,Vihaan Bansal,44.76
CAND_0051060,Aarav Arora,44.76
CAND_0030496,Ananya Shah,44.76
CAND_0003191,Om Menon,44.75
CAND_0040659,Om Ghosh,44.75
CAND_0070456,Rohan Reddy,44.75
CAND_0029071,Deepak Verma,44.75
CAND_0091672,Rahul Agarwal,44.75
CAND_0067934,Anil Goyal,44.75
CAND_0046235,Ayaan Chatterjee,44.75
CAND_0020112,Rohan Desai,44.75
CAND_0015222,Shreya Bansal,44.75
CAND_0061182,Shaurya Chopra,44.75
CAND_0083683,Anjali Verma,44.75
CAND_0019898,Shreya Shetty,44.75
CAND_0065950,Reyansh Sharma,44.75
CAND_0081358,Sanjay Singh,44.75
CAND_0030477,Mira Agarwal,44.75
CAND_0094204,Suresh Shah,44.75
CAND_0042696,Vivaan Gupta,44.75
CAND_0057612,Vihaan Bose,44.75
CAND_0073183,Vikram Chopra,44.75
CAND_0082278,Aryan Shah,44.75
CAND_0066602,Aarohi Kapoor,44.75
CAND_0072157,Aditya Kumar,44.75
CAND_0017714,Arjun Goyal,44.75
CAND_0028686,Ananya Banerjee,44.75
CAND_0032542,Ira Rao,44.75
CAND_0028337,Ayaan Ghosh,44.75
CAND_0070627,Ira Shetty,44.75
CAND_0063870,Anil Vora,44.75
CAND_0027605,Kabir Mishra,44.75
CAND_0042514,Saanvi Dutta,44.75
CAND_0028962,Shreya Mehta,44.75
CAND_0070372,Manish Pillai,44.75
CAND_0096788,Sai Rao,44.75
CAND_0057684,Nikhil Bansal,44.75
CAND_0058486,Nikhil Gupta,44.75
CAND_0056807,Shreya Chowdary,44.75
CAND_0030466,Zara Iyengar,44.75
CAND_0046381,Kabir Rao,44.75
CAND_0016258,Avni Pandey,44.75
CAND_0084605,Advaith Banerjee,44.75
CAND_0059943,Anil Menon,44.75
CAND_0012214,Reyansh Verma,44.75
CAND_0099396,Krishna Trivedi,44.75
CAND_0032792,Divya Sen,44.75
CAND_0065110,Saanvi Kapoor,44.75
CAND_0020211,Nisha Iyer,44.75
CAND_0015986,Naina Nair,44.75
CAND_0005339,Ayaan Goyal,44.75
CAND_0006369,Kavya Reddy,44.75
CAND_0081807,Meera Dutta,44.75
CAND_0079804,Anjali Mishra,44.75
CAND_0043404,Saanvi Chopra,44.75
CAND_0042290,Suresh Mukherjee,44.75
CAND_0063226,Shaurya Tiwari,44.75
CAND_0020637,Yash Menon,44.75
CAND_0005418,Riya Menon,44.75
CAND_0054212,Anjali Mishra,44.75
CAND_0033100,Priya Mukherjee,44.75
CAND_0084072,Ira Trivedi,44.75
CAND_0045853,Rohan Bansal,44.75
CAND_0057422,Shaurya Joshi,44.75
CAND_0033294,Kabir Goyal,44.75
CAND_0023525,Shaurya Chopra,44.75
CAND_0056470,Atharv Mittal,44.75
CAND_0057319,Avni Bhatia,44.75
CAND_0076925,Kiara Kapoor,44.75
CAND_0022804,Pranav Nair,44.75
CAND_0009013,Pari Ghosh,44.75
CAND_0066337,Kabir Agarwal,44.75
CAND_0033548,Kabir Bose,44.74
CAND_0021573,Vikram Shah,44.74
CAND_0086775,Riya Goyal,44.74
CAND_0069348,Ishaan Tiwari,44.74
CAND_0017278,Aadhya Malhotra,44.74
CAND_0091290,Tanvi Chowdary,44.74
CAND_0088635,Ishaan Sethi,44.74
CAND_0078254,Aadhya Singh,44.74
CAND_0001663,Kabir Iyengar,44.74
CAND_0000371,Arnav Chatterjee,44.74
CAND_0055080,Sanjay Pandey,44.74
CAND_0012691,Sai Shah,44.74
CAND_0067680,Ishaan Reddy,44.74
CAND_0026314,Sai Goyal,44.74
CAND_0020564,Suresh Arora,44.74
CAND_0090670,Aadhya Rao,44.74
CAND_0000484,Suresh Mukherjee,44.74
CAND_0073042,Kabir Kapoor,44.74
CAND_0035455,Deepak Bansal,44.74
CAND_0031501,Kavya Sharma,44.74
CAND_0091499,Rajesh Vora,44.74
CAND_0034573,Krishna Agarwal,44.74
CAND_0017284,Manish Reddy,44.74
CAND_0071413,Vivaan Dalal,44.74
